Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,boundaryOf,discussion,displayName,hasAmountPlayer,hasBoundary,hasConstitutivePlayer,hasConstraint,hasConstraint,hasDependencyPlayerProperty,hasDimension,hasDivisorUnit,hasDynamicalParticipant,hasDynamicalPlayer,hasFlowPlayer,hasFlowSink,hasFlowSinkPlayer,hasFlowSource,hasFlowSourcePlayer,hasForcePlayer,hasForceSink,hasForceSource,hasInfoParticipant - pending,hasInfoSink,hasInfoSource,hasMathForm,hasMediatorParticipant,hasMomentumPlayer,hasMultiplierUnit,hasNegPropertyPlayer,hasPart,hasParticipant,hasPartOfProcess,hasPhysicalDomain,hasPosPropertyPlayer,hasProcessDependency,hasProperty,hasPropertyAttribute,hasPropertyAttribute deferred,hasPropertyPlayer,hasPropertyValue,hasReciprocal-SI-unit,hasReciprocalProperty,hasSI-unit,hasSIunit,hasSpatialCoordinate,hasSpatialScope,hasStructuralPartOfProcess,hasSubProcess,hasTemporalPartOfProcess,hasThermodynamicEntity,hasThermodynamicPlayer,hasThermoParticipant,hasThermoSink,hasThermoSource,hasTransactorParticipant,http://bhi.washington.edu/OPB#classTerm,http://bhi.washington.edu/OPB#discussion,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/rights,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#incompatibleWith,http://www.w3.org/2002/07/owl#topDataProperty,http://www.w3.org/2002/07/owl#topObjectProperty,isPhysicalDomainFor,isThermodynamicEntityOf,IUPACclass,maps_to_BFOclass,occurenceOf,occursDuring,partOf,PATO_id,propertyOf,subProcessOf,successorOf,successorTo,synonym,synonym,wikipedia,x_deferred object prop
http://bhi.washington.edu/OPB#OPB_01361,Element,,"A chemical structure that is a single atom composed of protons, neutrons and electrons.",false,,,http://bhi.washington.edu/OPB#OPB_01067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01361,,,"A chemical structure that is a single atom composed of protons, neutrons and electrons.",Element,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01373,Ampere SI-unit,,A base SI-unit for electrical current,false,,,http://bhi.washington.edu/OPB#OPB_01372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01373,,,A base SI-unit for electrical current,Ampere SI-unit,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01555,pCa,,Activity of anion for divalent calcium cations,false,,,http://bhi.washington.edu/OPB#OPB_01553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01555,,,Activity of anion for divalent calcium cations,pCa,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01056,Perimeter span of spatial region,,,false,,,http://bhi.washington.edu/OPB#OPB_01270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01056,,,,Perimeter span of spatial region,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01008,Section area of spatial region,,,false,,,http://bhi.washington.edu/OPB#OPB_01020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01008,,,,Section area of spatial region,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01544,Electrical capacitive dependency,,Capacitive force dependency by which the electrical potential difference across the boundary of an entity depends on the amount of electrical charge in the entity.,false,,,http://bhi.washington.edu/OPB#OPB_01519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01544,,,Capacitive force dependency by which the electrical potential difference across the boundary of an entity depends on the amount of electrical charge in the entity.,Electrical capacitive dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01360,Diffusive capacitive process,,,false,,,http://bhi.washington.edu/OPB#OPB_00266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01360,,,,Diffusive capacitive process,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01556,Occurrence dependency,,A physics dependency that relates an occurrence of a physics process to the physics condition(s) of its participants.,false,,,http://bhi.washington.edu/OPB#OPB_01391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01556,,,A physics dependency that relates an occurrence of a physics process to the physics condition(s) of its participants.,Occurrence dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01130,Kinetic energy amount,,,false,,,http://bhi.washington.edu/OPB#OPB_00562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01130,,,,Kinetic energy amount,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01424,Molecular scale,,,false,,,http://bhi.washington.edu/OPB#OPB_00549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01424,,,,Molecular scale,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01606,Isovolumetric constraint,,A thermodynamic constraint that there is no change in the volume of a dynamical entity,false,,,http://bhi.washington.edu/OPB#OPB_01603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01606,,,A thermodynamic constraint that there is no change in the volume of a dynamical entity,Isovolumetric constraint,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01618,Solid distortion velocity,,,false,,,http://bhi.washington.edu/OPB#OPB_01657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01618,,,,Solid distortion velocity,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01398,Joint displacement,,A mechanical displacement that is the temporal integral of a rotational velocity of two solid entites that are constrained to rotate relative to each other around a rotational axis or planar axis.,false,,,http://bhi.washington.edu/OPB#OPB_01495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01398,,,A mechanical displacement that is the temporal integral of a rotational velocity of two solid entites that are constrained to rotate relative to each other around a rotational axis or planar axis.,Joint displacement,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00565,Entropy amount,,A Thermodynamical state property for the portion of entropy in a portion of entropy,false,,,http://bhi.washington.edu/OPB#OPB_01282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00565,,,A Thermodynamical state property for the portion of entropy in a portion of entropy,Entropy amount,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Entropy_in_thermodynamics_and_information_theory,
http://bhi.washington.edu/OPB#OPB_01156,Energy bond graph model,,A physics model in which nodes represent portions of energy and arcs represent flows of energy.,false,,,http://bhi.washington.edu/OPB#OPB_01321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01156,,,A physics model in which nodes represent portions of energy and arcs represent flows of energy.,Energy bond graph model,,,,,,,,,,,,,,,,bond graph|energy bond graph,,,
http://bhi.washington.edu/OPB#OPB_01607,Isentropic constraint,,A thermodynamic constraint that there is no exchange of entropy across the dynamical boundary nor change in the entropy of a dynamical entity.,false,,,http://bhi.washington.edu/OPB#OPB_01603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01607,,,A thermodynamic constraint that there is no exchange of entropy across the dynamical boundary nor change in the entropy of a dynamical entity.,Isentropic constraint,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01423,Cell component scale,,,false,,,http://bhi.washington.edu/OPB#OPB_00549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01423,,,,Cell component scale,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01692,Physics trajectory,,"A physics change that is the time-course of changes, either discrete or continuous, in a physics process or in the physical state of a process participant.",false,,,http://bhi.washington.edu/OPB#OPB_01359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01692,,,"A physics change that is the time-course of changes, either discrete or continuous, in a physics process or in the physical state of a process participant.",Physics trajectory,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01619,Volumnal density of matter,,,false,,,http://bhi.washington.edu/OPB#OPB_01412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01619,,,,Volumnal density of matter,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01399,Sum of momenta,,A sum of state property which holds for momentum properties,false,,,http://bhi.washington.edu/OPB#OPB_01406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01399,,,A sum of state property which holds for momentum properties,Sum of momenta,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01157,Zero-dimensional spatial region,,A spatial region that is a point in space.,false,,,http://bhi.washington.edu/OPB#OPB_01210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01157,,,A spatial region that is a point in space.,Zero-dimensional spatial region,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01387,Process pre-state,,A process state that is necessary and sufficient to initiate an occurrence of a physical process,false,,,http://bhi.washington.edu/OPB#OPB_01121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A process precondition is a concept in the situation calculus. A precondition is a necessary and sufficient condition of the participants for initiating an occurence of a process,OPB:OPB_01387,,,A process state that is necessary and sufficient to initiate an occurrence of a physical process,Process pre-state,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00334,Shear distortion,,,false,,,http://bhi.washington.edu/OPB#OPB_00321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shear displacement,,OPB:OPB_00334,,,,Shear distortion,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00523,Spatial volume,,A spatial property that is the quantity of space enclosed in a bounded volume region,false,,,http://bhi.washington.edu/OPB#OPB_01244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00523,,,A spatial property that is the quantity of space enclosed in a bounded volume region,Spatial volume,,,,,,,,,,,PATO:0000918,,,,,volume,,,
http://bhi.washington.edu/OPB#OPB_01344,Radian SI-unit,,A derived SI-unit for plane angles,false,,,http://bhi.washington.edu/OPB#OPB_01377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01344,,,A derived SI-unit for plane angles,Radian SI-unit,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01356,Fluid capacitive process,,,false,,,http://bhi.washington.edu/OPB#OPB_00266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01356,,,,Fluid capacitive process,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01162,Portion of fluid,,A portion of material that has no inherent shape and assumes the shape of its container,false,,,http://bhi.washington.edu/OPB#OPB_01241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01162,,,A portion of material that has no inherent shape and assumes the shape of its container,Portion of fluid,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01102,Change connectivity event,,,false,,,http://bhi.washington.edu/OPB#OPB_01024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01102,,,,Change connectivity event,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01114,Uncharged particulate,,A particulate that bears no net electrical charge.,false,,,http://bhi.washington.edu/OPB#OPB_01155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01114,,,A particulate that bears no net electrical charge.,Uncharged particulate,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01599,Solid displacement,,,false,,,http://bhi.washington.edu/OPB#OPB_01495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01599,,,,Solid displacement,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01293,Spatial derivative constraint,,,false,,,http://bhi.washington.edu/OPB#OPB_01273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01293,,,,Spatial derivative constraint,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01208,Constitutive flow proportionality,,Constitutive proportionality between properties in a dynamical flow dependency.,false,,,http://bhi.washington.edu/OPB#OPB_00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01208,,,Constitutive proportionality between properties in a dynamical flow dependency.,Constitutive flow proportionality,,,,,,,,,,,,,,,,rate constant,,,
http://bhi.washington.edu/OPB#OPB_01357,Mechanical capacitive process,,,false,,,http://bhi.washington.edu/OPB#OPB_00266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01357,,,,Mechanical capacitive process,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01587,pi,,A mathematical constant that is that is the ratio of a circle's circumference to its diameter.,false,,,http://bhi.washington.edu/OPB#OPB_01598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01587,,,A mathematical constant that is that is the ratio of a circle's circumference to its diameter.,pi,,,,,,,,,,,,,,,,pi|π|3.14159|Archimedes' constant,,,
http://bhi.washington.edu/OPB#OPB_00471,Property spatial scope,,A property form that defines the spatial dimensions for which the value of an extensive physical property is defined.,false,,,http://bhi.washington.edu/OPB#OPB_00353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00471,,,A property form that defines the spatial dimensions for which the value of an extensive physical property is defined.,Property spatial scope,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01113,Material dynamical domain,,Dynamical domain in which entity are material dynamical entities,false,,,http://bhi.washington.edu/OPB#OPB_00247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01113,,,Dynamical domain in which entity are material dynamical entities,Material dynamical domain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00060,Length dependency,,A geometrical dependency of the length of a one-dimensional spatial region on the locus of points that bound the region.,false,,,http://bhi.washington.edu/OPB#OPB_00375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00060,,,A geometrical dependency of the length of a one-dimensional spatial region on the locus of points that bound the region.,Length dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01493,Matter,,Primitive physical entity that is composed of atoms.,false,,,http://bhi.washington.edu/OPB#OPB_01442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01493,,,Primitive physical entity that is composed of atoms.,Matter,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01408,Watt SI-unit,,"A derived SI-unit for power, radiant flux",false,,,http://bhi.washington.edu/OPB#OPB_01377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01408,,,"A derived SI-unit for power, radiant flux",Watt SI-unit,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00443,Portion of electrical charge,,An Immaterial dynamical entity that is a countable or uncountable set of quantal charges.,false,,,http://bhi.washington.edu/OPB#OPB_01033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A portion of electrical charge represents the immaterial electrical charge itself and not the electron which is the material entity that bears the charge. Thus, electrical charges and electrical current flows can be calculated with out consideration for flow of the material entities that bear the charge.",OPB:OPB_00443,,,An Immaterial dynamical entity that is a countable or uncountable set of quantal charges.,Portion of electrical charge,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01188,Spatial entity,,A physics continuant that is a portion of space in a spatial reference frame.,false,,,http://bhi.washington.edu/OPB#OPB_01118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Definition (""comment"") is verbatim from the definition of BFO:Spaatial region. However, physical analytical entities must include bounded regions (ala BFO ""realism"") as well as unbounded physical regions of electrical and gravitational fields, as well as for analytical fictions such as used for spatial integrals from a spatial origin to spatial infinity.",OPB:OPB_01188,,,A physics continuant that is a portion of space in a spatial reference frame.,Spatial entity,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01082,Entity disappearance event,,Existential event that is the disappearance of a physical entity as a classifiable type.,false,,,http://bhi.washington.edu/OPB#OPB_01019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01082,,,Existential event that is the disappearance of a physical entity as a classifiable type.,Entity disappearance event,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00549,Spatial scale domain,,Spatial domain in which the physical entities are approximately of a specific anatomical spatial size,false,,,http://bhi.washington.edu/OPB#OPB_01426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spatial scales are listed for annotation purposes only and are a subset of more extensive ontological representations such as subclasses of FMA:postnatal anatomical structures.
",OPB:OPB_00549,,,Spatial domain in which the physical entities are approximately of a specific anatomical spatial size,Spatial scale domain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00087,Electrical elastance,,,false,,,http://bhi.washington.edu/OPB#OPB_00218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00087,,,,Electrical elastance,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01301,Liquid kinetic domain,,Fluid kinetic domain in which the physical entity is a portion liquid,false,,,http://bhi.washington.edu/OPB#OPB_00380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01301,,,Fluid kinetic domain in which the physical entity is a portion liquid,Liquid kinetic domain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01189,Energy density,,,false,,,http://bhi.washington.edu/OPB#OPB_01190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01189,,,,Energy density,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01250,Rectangular plate,,A plate shape whose perimeter is a rectangle with unequal sides,false,,,http://bhi.washington.edu/OPB#OPB_01204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01250,,,A plate shape whose perimeter is a rectangle with unequal sides,Rectangular plate,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01302,Gas kinetic domain,,Fluid kinetic domain in which the physical entity is a portion gas.,false,,,http://bhi.washington.edu/OPB#OPB_00380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01302,,,Fluid kinetic domain in which the physical entity is a portion gas.,Gas kinetic domain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01129,Bounded filament,,,false,,,http://bhi.washington.edu/OPB#OPB_01203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01129,,,,Bounded filament,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00088,Particle diffusive elastance,,,false,,,http://bhi.washington.edu/OPB#OPB_00218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00088,,,,Particle diffusive elastance,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01146,Molecular weight,,Physical constant that is the mass of a molecule calculated as the sum of the atomic weights of each constituent element multiplied by the number of atoms of that element in the molecular formula,false,,,http://bhi.washington.edu/OPB#OPB_01621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01146,,,Physical constant that is the mass of a molecule calculated as the sum of the atomic weights of each constituent element multiplied by the number of atoms of that element in the molecular formula,Molecular weight,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01328,Impedance,,,false,,,http://bhi.washington.edu/OPB#OPB_01449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A force-driven flow proporionality that is the opposition to flow due to the duration and/or rate of change of a flow property.,OPB:OPB_01328,,,,Impedance,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00045,Event rate,,Temporal rate of aperiodic events during a temporal interval.,false,,,http://bhi.washington.edu/OPB#OPB_00400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00045,,,Temporal rate of aperiodic events during a temporal interval.,Event rate,,,,,,,,,,,,,,,,frequency|event frequency,,,
http://bhi.washington.edu/OPB#OPB_00093,Spatial coordinate basis,,Property coordinate form that is a spatial coordinate system.,false,,,http://bhi.washington.edu/OPB#OPB_01046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00093,,,Property coordinate form that is a spatial coordinate system.,Spatial coordinate basis,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00593,Chemical concentration flow rate,,Chemical flow rate property measured in chemical concentration per unit time.,false,,,http://bhi.washington.edu/OPB#OPB_00237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00593,,,Chemical flow rate property measured in chemical concentration per unit time.,Chemical concentration flow rate,,,,,,,,,,,,,,,,chemical concentration flux|chemical flux,,,
http://bhi.washington.edu/OPB#OPB_01450,Material lineal density,,A material density expressed per unit length,false,,,http://bhi.washington.edu/OPB#OPB_01411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01450,,,A material density expressed per unit length,Material lineal density,,,,,,,,,,,PATO:0001352,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00033,Translational momentum,,"A solid momentum property that is the temporal integral of a force, or the product of linear velocity and mass of a solid material entity",false,,,http://bhi.washington.edu/OPB#OPB_00176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00033,,,"A solid momentum property that is the temporal integral of a force, or the product of linear velocity and mass of a solid material entity",Translational momentum,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00506,Electrical potential,,Flow-driving potenrial that drives electrical charge through an electrically conducting medium.,false,,,http://bhi.washington.edu/OPB#OPB_01364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00506,,,Flow-driving potenrial that drives electrical charge through an electrically conducting medium.,Electrical potential,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01317,Thermodynamic potential,,A portion of energy defined as algebraic sums or differences of portions of energy defined according to constraints on the values of physical properties.,false,,,http://bhi.washington.edu/OPB#OPB_00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joule SI-unit,,,,,,,,,,,,,,"Thermodynamic potentials are quantified by scalar, extensive variables (e.g., U, H, F, G...) and are used predominanty (historically?) for the analysis of chemical and fluid systems. Consequently, the kinetic and potential energies of other entities ",OPB:OPB_01317,,,A portion of energy defined as algebraic sums or differences of portions of energy defined according to constraints on the values of physical properties.,Thermodynamic potential,,,,,,,,,,,,,,,,,,,
